date,commit,dependencies
2022-08-18 16:17:31,4339888821e07c9f9abc69eed7324941b7fc4f7c,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-08-18 16:18:28,e7110d146a925f2e3117583b15a2a6a49ce31e61,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-09-02 18:34:03,710841d28563b3b98e534cd819a430bc60f2debd,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-09-02 18:34:14,e917a8d7034a1049a7ff4f4b70502046c2d069aa,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-09-06 13:09:11,6b006458be8c189fee07d987fbec5e9e1b0820be,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-09-06 13:09:19,503b1487b34328870654b36356835ee24f6efbfb,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-09-06 13:09:27,147d4fd9db4b402873170369a877bff2a7281c6f,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-09-14 08:34:02,df50d6b852d68e0b8fd5f5c8a2b3621379e61ba4,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-09-14 08:34:16,e2f976400776c1d6546e42d84c479970cdbf70a3,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
2022-09-15 18:48:12,7cfaa1d88b537cd53d123a2faa052b86e42e9c4f,"['@certego/certego-ui', 'axios', 'axios-hooks', 'babel-eslint', 'bootstrap', 'classnames', 'eslint', 'eslint-config-airbnb', 'eslint-config-prettier', 'eslint-plugin-import', 'eslint-plugin-jsx-a11y', 'eslint-plugin-react', 'eslint-plugin-react-hooks', 'formik', 'md5', 'prettier', 'prop-types', 'react', 'react-dom', 'react-error-boundary', 'react-icons', 'react-markdown', 'react-router-dom', 'react-scripts', 'react-table', 'react-use', 'reactstrap', 'recharts', 'sass', 'stylelint', 'stylelint-config-prettier', 'stylelint-config-standard-scss', 'zustand']"
